date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:14	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:20%20GMT	https://multisafechain-nodes.vercel.app/images/caret-left.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/images/caret-left.cc.delayed	(from https://multisafechain-nodes.vercel.app/form/css/style.css)
13:36:18	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:24%20GMT	https://multisafechain-nodes.vercel.app/images/search-black.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/images/search-black.cd.delayed	(from https://multisafechain-nodes.vercel.app/form/css/style.css)
13:36:19	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:24%20GMT	https://multisafechain-nodes.vercel.app/images/check-green-solid.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/images/check-green-solid.ce.delayed	(from https://multisafechain-nodes.vercel.app/form/css/style.css)
13:36:19	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:25%20GMT	https://multisafechain-nodes.vercel.app/images/qr-blue.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/images/qr-blue.cf.delayed	(from https://multisafechain-nodes.vercel.app/form/css/style.css)
13:36:20	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:26%20GMT	https://multisafechain-nodes.vercel.app/images/caret-left-black.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/images/caret-left-black.d0.delayed	(from https://multisafechain-nodes.vercel.app/form/css/style.css)
13:36:22	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.eot	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.eot	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:23	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22674f50d287a8c48dc19ba404d20fe713%22	https://multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont-1.eot	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont-1.eot	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:24	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:29%20GMT	https://multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.woff2	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.d3.delayed	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:24	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.woff	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.woff	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:25	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b06871f281fee6b241d60582ae9369b9%22	https://multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.ttf	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/fonts/fontawesome-webfont.ttf	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:27	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22912ec66d7572ff821749319396470bde%22	https://multisafechain-nodes.vercel.app/form/images/fontawesome-webfont.svg	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/form/images/fontawesome-webfont.svg	(from https://multisafechain-nodes.vercel.app/form/css/font-awesome.min.css)
13:36:28	3718/3718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Feb%202026%2012:36:34%20GMT	https://multisafechain-nodes.vercel.app/css/fonts/images/js/coingecko-coin-compare-chart-widget.html	C:/Users/user/Desktop/AAAmywebsite/aa%20%20%20d/multisafechain-nodes.vercel.app/css/fonts/images/js/coingecko-coin-compare-chart-widget.html	(from https://multisafechain-nodes.vercel.app/css/fonts/images/user.html)
